timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685456920365,4,Home,200,OK,Thread Group 1-1,text,true,,1497,253,4,4,http://localhost:8080/jpetstore/,2,0,0
1685456920365,2,Home-0,302,Found,Thread Group 1-1,,true,,146,126,4,4,http://localhost:8080/jpetstore,2,0,0
1685456920367,2,Home-1,200,OK,Thread Group 1-1,text,true,,1351,127,4,4,http://localhost:8080/jpetstore/,1,0,0
1685456920793,6,Home,200,OK,Thread Group 1-2,text,true,,1497,253,5,5,http://localhost:8080/jpetstore/,5,0,2
1685456920793,5,Home-0,302,Found,Thread Group 1-2,,true,,146,126,5,5,http://localhost:8080/jpetstore,5,0,2
1685456920798,1,Home-1,200,OK,Thread Group 1-2,text,true,,1351,127,5,5,http://localhost:8080/jpetstore/,1,0,0
1685456921243,8,Home,200,OK,Thread Group 1-3,text,true,,1497,253,7,7,http://localhost:8080/jpetstore/,7,0,6
1685456921243,7,Home-0,302,Found,Thread Group 1-3,,true,,146,126,7,7,http://localhost:8080/jpetstore,7,0,6
1685456921250,1,Home-1,200,OK,Thread Group 1-3,text,true,,1351,127,7,7,http://localhost:8080/jpetstore/,1,0,0
1685456921621,3,Home,200,OK,Thread Group 1-4,text,true,,1497,253,7,7,http://localhost:8080/jpetstore/,2,0,1
1685456921621,2,Home-0,302,Found,Thread Group 1-4,,true,,146,126,7,7,http://localhost:8080/jpetstore,2,0,1
1685456921623,1,Home-1,200,OK,Thread Group 1-4,text,true,,1351,127,7,7,http://localhost:8080/jpetstore/,1,0,0
1685456921956,4,Main Catalog,200,OK,Thread Group 1-1,text,true,,5762,149,8,8,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456922010,3,Home,200,OK,Thread Group 1-5,text,true,,1497,253,8,8,http://localhost:8080/jpetstore/,2,0,0
1685456922010,2,Home-0,302,Found,Thread Group 1-5,,true,,146,126,8,8,http://localhost:8080/jpetstore,2,0,0
1685456922012,1,Home-1,200,OK,Thread Group 1-5,text,true,,1351,127,8,8,http://localhost:8080/jpetstore/,1,0,0
1685456922304,2,Main Catalog,200,OK,Thread Group 1-2,text,true,,5762,149,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456922422,2,Home,200,OK,Thread Group 1-6,text,true,,1497,253,9,9,http://localhost:8080/jpetstore/,1,0,0
1685456922422,1,Home-0,302,Found,Thread Group 1-6,,true,,146,126,9,9,http://localhost:8080/jpetstore,1,0,0
1685456922424,0,Home-1,200,OK,Thread Group 1-6,text,true,,1351,127,9,9,http://localhost:8080/jpetstore/,0,0,0
1685456922820,3,Main Catalog,200,OK,Thread Group 1-3,text,true,,5762,149,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456922843,3,Home,200,OK,Thread Group 1-7,text,true,,1497,253,11,11,http://localhost:8080/jpetstore/,2,0,0
1685456922843,2,Home-0,302,Found,Thread Group 1-7,,true,,146,126,11,11,http://localhost:8080/jpetstore,2,0,0
1685456922845,1,Home-1,200,OK,Thread Group 1-7,text,true,,1351,127,11,11,http://localhost:8080/jpetstore/,1,0,0
1685456923186,10,Home,200,OK,Thread Group 1-8,text,true,,1497,253,11,11,http://localhost:8080/jpetstore/,7,0,2
1685456923186,7,Home-0,302,Found,Thread Group 1-8,,true,,146,126,11,11,http://localhost:8080/jpetstore,7,0,2
1685456923193,3,Home-1,200,OK,Thread Group 1-8,text,true,,1351,127,11,11,http://localhost:8080/jpetstore/,3,0,0
1685456923201,9,Main Catalog,200,OK,Thread Group 1-4,text,true,,5762,149,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1685456923462,4,SingIn,200,OK,Thread Group 1-1,text,true,,3921,605,12,12,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,4,0,0
1685456923561,3,Home,200,OK,Thread Group 1-9,text,true,,1497,253,12,12,http://localhost:8080/jpetstore/,2,0,1
1685456923561,2,Home-0,302,Found,Thread Group 1-9,,true,,146,126,12,12,http://localhost:8080/jpetstore,2,0,1
1685456923563,1,Home-1,200,OK,Thread Group 1-9,text,true,,1351,127,12,12,http://localhost:8080/jpetstore/,1,0,0
1685456923611,8,Main Catalog,200,OK,Thread Group 1-5,text,true,,5762,149,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1685456923867,4,SingIn,200,OK,Thread Group 1-2,text,true,,3925,605,13,13,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,4,0,0
1685456923935,2,Main Catalog,200,OK,Thread Group 1-6,text,true,,5762,149,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456924037,6,Home,200,OK,Thread Group 1-10,text,true,,1497,253,14,14,http://localhost:8080/jpetstore/,5,0,0
1685456924037,5,Home-0,302,Found,Thread Group 1-10,,true,,146,126,14,14,http://localhost:8080/jpetstore,5,0,0
1685456924042,1,Home-1,200,OK,Thread Group 1-10,text,true,,1351,127,14,14,http://localhost:8080/jpetstore/,1,0,0
1685456924371,3,SingIn,200,OK,Thread Group 1-3,text,true,,3923,605,14,14,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,3,0,0
1685456924395,2,Main Catalog,200,OK,Thread Group 1-7,text,true,,5762,149,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456924413,2,Home,200,OK,Thread Group 1-11,text,true,,1497,253,14,14,http://localhost:8080/jpetstore/,1,0,0
1685456924413,1,Home-0,302,Found,Thread Group 1-11,,true,,146,126,14,14,http://localhost:8080/jpetstore,1,0,0
1685456924414,1,Home-1,200,OK,Thread Group 1-11,text,true,,1351,127,14,14,http://localhost:8080/jpetstore/,1,0,0
1685456924737,3,Main Catalog,200,OK,Thread Group 1-8,text,true,,5762,149,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456924801,10,SingIn,200,OK,Thread Group 1-4,text,true,,3923,605,15,15,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,10,0,0
1685456924829,3,Home,200,OK,Thread Group 1-12,text,true,,1497,253,15,15,http://localhost:8080/jpetstore/,1,0,0
1685456924829,1,Home-0,302,Found,Thread Group 1-12,,true,,146,126,15,15,http://localhost:8080/jpetstore,1,0,0
1685456924831,1,Home-1,200,OK,Thread Group 1-12,text,true,,1351,127,15,15,http://localhost:8080/jpetstore/,1,0,0
1685456925079,5,Main Catalog,200,OK,Thread Group 1-9,text,true,,5762,149,16,16,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685456925181,6,Home,200,OK,Thread Group 1-13,text,true,,1497,253,16,16,http://localhost:8080/jpetstore/,3,0,1
1685456925181,3,Home-0,302,Found,Thread Group 1-13,,true,,146,126,16,16,http://localhost:8080/jpetstore,3,0,1
1685456925184,3,Home-1,200,OK,Thread Group 1-13,text,true,,1351,127,16,16,http://localhost:8080/jpetstore/,3,0,0
1685456925223,2,SingIn,200,OK,Thread Group 1-5,text,true,,3923,605,16,16,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,2,0,0
1685456925532,3,SingIn,200,OK,Thread Group 1-6,text,true,,3925,605,17,17,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,3,0,0
1685456925575,2,Home,200,OK,Thread Group 1-14,text,true,,1497,253,17,17,http://localhost:8080/jpetstore/,1,0,0
1685456925575,1,Home-0,302,Found,Thread Group 1-14,,true,,146,126,17,17,http://localhost:8080/jpetstore,1,0,0
1685456925576,1,Home-1,200,OK,Thread Group 1-14,text,true,,1351,127,17,17,http://localhost:8080/jpetstore/,1,0,0
1685456925614,2,Main Catalog,200,OK,Thread Group 1-10,text,true,,5762,149,17,17,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456925949,2,Home,200,OK,Thread Group 1-15,text,true,,1497,253,18,18,http://localhost:8080/jpetstore/,1,0,0
1685456925949,1,Home-0,302,Found,Thread Group 1-15,,true,,146,126,18,18,http://localhost:8080/jpetstore,1,0,0
1685456925950,1,Home-1,200,OK,Thread Group 1-15,text,true,,1351,127,18,18,http://localhost:8080/jpetstore/,1,0,0
1685456925999,2,SingIn,200,OK,Thread Group 1-7,text,true,,3921,605,18,18,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,2,0,0
1685456926012,2,Main Catalog,200,OK,Thread Group 1-11,text,true,,5762,149,18,18,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456926314,3,SingIn,200,OK,Thread Group 1-8,text,true,,3923,605,19,19,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,3,0,0
1685456926355,3,Main Catalog,200,OK,Thread Group 1-12,text,true,,5762,149,19,19,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456926443,4,Home,200,OK,Thread Group 1-16,text,true,,1497,253,20,20,http://localhost:8080/jpetstore/,3,0,0
1685456926443,3,Home-0,302,Found,Thread Group 1-16,,true,,146,126,20,20,http://localhost:8080/jpetstore,3,0,0
1685456926446,1,Home-1,200,OK,Thread Group 1-16,text,true,,1351,127,20,20,http://localhost:8080/jpetstore/,1,0,0
1685456926615,8,SingIn,200,OK,Thread Group 1-9,text,true,,3923,605,20,20,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,8,0,0
1685456926699,2,Main Catalog,200,OK,Thread Group 1-13,text,true,,5762,149,20,20,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456926783,3,Home,200,OK,Thread Group 1-17,text,true,,1497,253,20,20,http://localhost:8080/jpetstore/,2,0,0
1685456926783,2,Home-0,302,Found,Thread Group 1-17,,true,,146,126,20,20,http://localhost:8080/jpetstore,2,0,0
1685456926785,1,Home-1,200,OK,Thread Group 1-17,text,true,,1351,127,20,20,http://localhost:8080/jpetstore/,1,0,0
1685456927073,5,Login,200,OK,Thread Group 1-1,text,true,,5262,1625,21,21,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456927073,3,Login-0,302,Found,Thread Group 1-1,,true,,193,940,21,21,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685456927076,2,Login-1,200,OK,Thread Group 1-1,text,true,,5069,685,21,21,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456927107,3,Main Catalog,200,OK,Thread Group 1-14,text,true,,5762,149,21,21,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456927173,3,SingIn,200,OK,Thread Group 1-10,text,true,,3925,605,21,21,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,3,0,0
1685456927259,4,Home,200,OK,Thread Group 1-18,text,true,,1497,253,22,22,http://localhost:8080/jpetstore/,3,0,1
1685456927259,3,Home-0,302,Found,Thread Group 1-18,,true,,146,126,22,22,http://localhost:8080/jpetstore,3,0,1
1685456927262,1,Home-1,200,OK,Thread Group 1-18,text,true,,1351,127,22,22,http://localhost:8080/jpetstore/,1,0,0
1685456927457,6,Login,200,OK,Thread Group 1-2,text,true,,5262,1625,22,22,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456927457,3,Login-0,302,Found,Thread Group 1-2,,true,,193,940,22,22,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685456927460,3,Login-1,200,OK,Thread Group 1-2,text,true,,5069,685,22,22,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456927523,2,SingIn,200,OK,Thread Group 1-11,text,true,,3923,605,22,22,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,2,0,0
1685456927552,2,Main Catalog,200,OK,Thread Group 1-15,text,true,,5762,149,22,22,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456927638,4,Home,200,OK,Thread Group 1-19,text,true,,1497,253,23,23,http://localhost:8080/jpetstore/,3,0,0
1685456927638,3,Home-0,302,Found,Thread Group 1-19,,true,,146,126,23,23,http://localhost:8080/jpetstore,3,0,0
1685456927641,1,Home-1,200,OK,Thread Group 1-19,text,true,,1351,127,23,23,http://localhost:8080/jpetstore/,1,0,0
1685456927934,5,SingIn,200,OK,Thread Group 1-12,text,true,,3925,605,23,23,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,5,0,0
1685456927971,3,Home,200,OK,Thread Group 1-20,text,true,,1497,253,23,23,http://localhost:8080/jpetstore/,2,0,1
1685456927971,2,Home-0,302,Found,Thread Group 1-20,,true,,146,126,23,23,http://localhost:8080/jpetstore,2,0,1
1685456927973,1,Home-1,200,OK,Thread Group 1-20,text,true,,1351,127,23,23,http://localhost:8080/jpetstore/,1,0,0
1685456928028,2,Main Catalog,200,OK,Thread Group 1-16,text,true,,5762,149,23,23,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456928028,7,Login,200,OK,Thread Group 1-3,text,true,,5262,1625,23,23,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456928028,2,Login-0,302,Found,Thread Group 1-3,,true,,193,940,23,23,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685456928031,4,Login-1,200,OK,Thread Group 1-3,text,true,,5069,685,23,23,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685456928217,5,SingIn,200,OK,Thread Group 1-13,text,true,,3923,605,24,24,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,5,0,0
1685456928294,6,Main Catalog,200,OK,Thread Group 1-17,text,true,,5762,149,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1685456928366,11,Login,200,OK,Thread Group 1-4,text,true,,5262,1625,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1685456928366,6,Login-0,302,Found,Thread Group 1-4,,true,,193,940,24,24,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1685456928372,5,Login-1,200,OK,Thread Group 1-4,text,true,,5069,685,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685456928398,5,Home,200,OK,Thread Group 1-21,text,true,,1497,253,24,24,http://localhost:8080/jpetstore/,3,0,1
1685456928398,3,Home-0,302,Found,Thread Group 1-21,,true,,146,126,24,24,http://localhost:8080/jpetstore,3,0,1
1685456928401,2,Home-1,200,OK,Thread Group 1-21,text,true,,1351,127,24,24,http://localhost:8080/jpetstore/,2,0,0
1685456928620,3,Reptiles,200,OK,Thread Group 1-1,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1685456928647,3,SingIn,200,OK,Thread Group 1-14,text,true,,3923,605,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,2,0,0
1685456928773,2,Main Catalog,200,OK,Thread Group 1-18,text,true,,5762,149,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456928789,3,Home,200,OK,Thread Group 1-22,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,2,0,1
1685456928789,2,Home-0,302,Found,Thread Group 1-22,,true,,146,126,25,25,http://localhost:8080/jpetstore,2,0,1
1685456928791,1,Home-1,200,OK,Thread Group 1-22,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,1,0,0
1685456928789,6,Login,200,OK,Thread Group 1-5,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456928789,3,Login-0,302,Found,Thread Group 1-5,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685456928793,2,Login-1,200,OK,Thread Group 1-5,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456929052,3,Reptiles,200,OK,Thread Group 1-2,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1685456929103,4,SingIn,200,OK,Thread Group 1-15,text,true,,3921,605,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,4,0,0
1685456929197,3,Home,200,OK,Thread Group 1-23,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,2,0,1
1685456929197,2,Home-0,302,Found,Thread Group 1-23,,true,,146,126,25,25,http://localhost:8080/jpetstore,2,0,1
1685456929199,1,Home-1,200,OK,Thread Group 1-23,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,1,0,0
1685456929199,4,Login,200,OK,Thread Group 1-6,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456929199,2,Login-0,302,Found,Thread Group 1-6,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685456929201,2,Login-1,200,OK,Thread Group 1-6,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456929211,2,Main Catalog,200,OK,Thread Group 1-19,text,true,,5762,149,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456929477,3,Main Catalog,200,OK,Thread Group 1-20,text,true,,5762,149,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456929541,8,Login,200,OK,Thread Group 1-7,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456929541,3,Login-0,302,Found,Thread Group 1-7,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685456929545,4,Login-1,200,OK,Thread Group 1-7,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685456929545,4,SingIn,200,OK,Thread Group 1-16,text,true,,3921,605,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,4,0,0
1685456929584,3,Home,200,OK,Thread Group 1-24,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,2,0,1
1685456929584,2,Home-0,302,Found,Thread Group 1-24,,true,,146,126,25,25,http://localhost:8080/jpetstore,2,0,1
1685456929586,1,Home-1,200,OK,Thread Group 1-24,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,1,0,0
1685456929597,2,Reptiles,200,OK,Thread Group 1-3,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685456929869,2,SingIn,200,OK,Thread Group 1-17,text,true,,3925,605,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,2,0,0
1685456929889,4,Login,200,OK,Thread Group 1-8,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456929889,2,Login-0,302,Found,Thread Group 1-8,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685456929891,2,Login-1,200,OK,Thread Group 1-8,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456929893,3,Reptiles,200,OK,Thread Group 1-4,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1685456929923,2,Main Catalog,200,OK,Thread Group 1-21,text,true,,5762,149,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456930021,4,Home,200,OK,Thread Group 1-25,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,2,0,1
1685456930021,2,Home-0,302,Found,Thread Group 1-25,,true,,146,126,25,25,http://localhost:8080/jpetstore,2,0,1
1685456930023,2,Home-1,200,OK,Thread Group 1-25,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,2,0,0
1685456930138,4,SingOut,200,OK,Thread Group 1-1,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456930138,2,SingOut-0,302,Found,Thread Group 1-1,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685456930140,2,SingOut-1,200,OK,Thread Group 1-1,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456930240,10,Login,200,OK,Thread Group 1-9,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685456930240,4,Login-0,302,Found,Thread Group 1-9,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685456930245,5,Login-1,200,OK,Thread Group 1-9,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685456930343,3,SingIn,200,OK,Thread Group 1-18,text,true,,3923,605,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,3,0,0
1685456930367,2,Reptiles,200,OK,Thread Group 1-5,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685456930382,1,Main Catalog,200,OK,Thread Group 1-22,text,true,,5762,149,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685456930632,4,SingOut,200,OK,Thread Group 1-2,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456930632,2,SingOut-0,302,Found,Thread Group 1-2,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685456930634,2,SingOut-1,200,OK,Thread Group 1-2,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456930733,8,Reptiles,200,OK,Thread Group 1-6,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,8,0,0
1685456930735,8,Main Catalog,200,OK,Thread Group 1-23,text,true,,5762,149,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1685456930733,10,Login,200,OK,Thread Group 1-10,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456930733,3,Login-0,302,Found,Thread Group 1-10,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685456930736,7,Login-1,200,OK,Thread Group 1-10,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1685456930751,3,SingIn,200,OK,Thread Group 1-19,text,true,,3925,605,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,3,0,0
1685456931071,2,SingIn,200,OK,Thread Group 1-20,text,true,,3921,605,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,2,0,0
1685456931114,2,Main Catalog,200,OK,Thread Group 1-24,text,true,,5762,149,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456931117,3,SingOut,200,OK,Thread Group 1-3,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456931117,2,SingOut-0,302,Found,Thread Group 1-3,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685456931119,1,SingOut-1,200,OK,Thread Group 1-3,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685456931137,4,Login,200,OK,Thread Group 1-11,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456931137,3,Login-0,302,Found,Thread Group 1-11,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685456931140,1,Login-1,200,OK,Thread Group 1-11,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685456931157,3,Reptiles,200,OK,Thread Group 1-7,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1685456931409,4,SingOut,200,OK,Thread Group 1-4,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456931409,2,SingOut-0,302,Found,Thread Group 1-4,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685456931411,2,SingOut-1,200,OK,Thread Group 1-4,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456931447,3,SingIn,200,OK,Thread Group 1-21,text,true,,3925,605,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=41xSsAa6E0svn3pApR40QjOjE57iNxSs2y3n-DhP.ppss-vb?signonForm=,3,0,0
1685456931461,3,Reptiles,200,OK,Thread Group 1-8,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1685456931553,3,Main Catalog,200,OK,Thread Group 1-25,text,true,,5762,149,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456931561,5,Login,200,OK,Thread Group 1-12,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685456931561,3,Login-0,302,Found,Thread Group 1-12,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685456931564,2,Login-1,200,OK,Thread Group 1-12,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685456931755,2,Home,200,OK,Thread Group 1-1,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685456931755,1,Home-0,302,Found,Thread Group 1-1,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685456931756,1,Home-1,200,OK,Thread Group 1-1,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685456931824,5,Reptiles,200,OK,Thread Group 1-9,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685456931824,6,Login,200,OK,Thread Group 1-13,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685456931824,4,Login-0,302,Found,Thread Group 1-13,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685456931828,2,Login-1,200,OK,Thread Group 1-13,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
